subject_id	panel	gene_symbol	pt1_pr1	pt2_pr2	pt2_pt1	pr2_pr1
016	Inflammation_II	CLEC3B	-0.0432	0.2223	0.2411	-0.0244
016	Inflammation_II	CLU	-0.3445	0.4261	0.4173	-0.3533
016	Inflammation_II	COL5A1	-0.1627	0.3967	0.331	-0.2284
016	Inflammation_II	CPA4	-0.0548	0.1373	0.1984	0.0063
016	Inflammation_II	CPB2	0.0436	0.4402	0.1111	-0.2855
016	Inflammation_II	CPOX	-0.4045	0.0877	0.0989	-0.3933
016	Inflammation_II	CR1	0.0096	0.3531	-0.1017	-0.4452
016	Inflammation_II	CRELD1	-0.0113	0.0717	-0.0391	-0.1221
016	Inflammation_II	CRISP3	0.0114	0.286	0.1034	-0.1712
016	Inflammation_II	CSF1R	-0.2552	0.412	0.3722	-0.295
016	Inflammation_II	CSF2RB	0.1313	0.0718	-0.1045	-0.045
016	Inflammation_II	CSF3R	0.415	0.3833	-0.0627	-0.031
016	Inflammation_II	CSH1	0.2644	0.5	0.3177	0.0821
016	Inflammation_II	CSNK1D	-0.3684	-0.197	-0.4362	-0.6076
016	Inflammation_II	CST1	-0.0272	0.348	-0.4312	-0.8064
016	Inflammation_II	CTBS	0.1166	0.3585	-0.0172	-0.2591
016	Inflammation_II	CTSE	-0.4103	-0.066	-0.1925	-0.5368
016	Inflammation_II	DAAM1	0.3476	1.1782	0.3868	-0.4438
016	Inflammation_II	DAND5	-0.4519	-6.2779	-5.9612	-0.1352
016	Inflammation_II	DAPK2	-1.8808	0.6769	1.1197	-1.438
016	Inflammation_II	DBH	0.1278	0.2578	0.0292	-0.1008
016	Inflammation_II	DBN1	-0.2282	0.0601	0.2277	-0.0606
016	Inflammation_II	DCTD	0.2148	1.188	0.7441	-0.2291
016	Inflammation_II	DDI2	-4.0962	-0.6559	-0.173	-3.6133
016	Inflammation_II	DDX39A	0.0543	-0.0427	-0.3382	-0.2412
016	Inflammation_II	DDX4	-0.6434	-0.7544	-0.2422	-0.1312
016	Inflammation_II	DEFB103A_DEFB103B	0.018	1.1559	0.2174	-0.9205
016	Inflammation_II	DENR	0.2016	0.4355	-0.9659	-1.1998
016	Inflammation_II	DGKA	-0.4469	0.5199	0.3359	-0.6309
016	Inflammation_II	DIPK2B	-0.1173	-0.0902	-0.2117	-0.2388
016	Inflammation_II	DNAJB2	-2.3242	0.0917	-0.1889	-2.6048
016	Inflammation_II	DNAJB6	-0.1898	1.26	0.4629	-0.9869
016	Inflammation_II	DTD1	-0.0189	1.4957	0.7893	-0.7253
016	Inflammation_II	ECM1	0.108	0.286	0.0975	-0.0805
016	Inflammation_II	EDNRB	0.1271	0.4964	-0.4251	-0.7944
016	Inflammation_II	EIF4E	-1.855	0.7837	0.4919	-2.1468
016	Inflammation_II	EP300	0.1272	0.6552	-0.8989	-1.4269
016	Inflammation_II	EPHA4	0.1351	-0.0208	-0.1342	0.0217
016	Inflammation_II	ERMAP	0.0524	-0.2196	-0.2492	0.0228
016	Inflammation_II	ERP29	0.042	1.5119	0.4962	-0.9737
016	Inflammation_II	ESR1	0.4873	-0.5592	-0.0215	1.025
016	Inflammation_II	EVI5	0.0262	1.1283	0.3098	-0.7923
016	Inflammation_II	F10	-0.0398	0.2783	0.1674	-0.1507
016	Inflammation_II	F11	0.074	0.4725	0.2359	-0.1626
016	Inflammation_II	F12	0.0479	0.0256	-0.0042	0.0181
016	Inflammation_II	F13B	-0.0502	0.2523	0.2233	-0.0792
016	Inflammation_II	F2	-0.5108	0.0163	0.445	-0.0821
016	Inflammation_II	FCN1	-0.5819	1.0242	0.3207	-1.2854
016	Inflammation_II	FGA	-0.0654	0.3325	0.1226	-0.2753
016	Inflammation_II	FGF12	0.2203	-0.3817	-0.6604	-0.0584
016	Inflammation_II	FGF16	-0.3461	-2.0202	-2.3893	-0.7152
016	Inflammation_II	FGF20	-0.6012	-0.0238	0.0805	-0.4969
016	Inflammation_II	FGF3	0.5063	-0.5973	-1.1496	-0.046
016	Inflammation_II	FGF6	-0.3197	-0.2016	-0.2812	-0.3993
016	Inflammation_II	FGFR4	0.2274	0.2698	-0.0682	-0.1106
016	Inflammation_II	FGL1	0.2909	0.3967	-0.3822	-0.488
016	Inflammation_II	FN1	-0.1192	0.2026	0.2064	-0.1154
016	Inflammation_II	FOLH1	-0.3969	-0.6591	-0.3978	-0.1356
016	Inflammation_II	FOXJ3	-0.183	0.4065	0.606	0.0165
016	Inflammation_II	FUOM	-0.008	0.1892	-0.0805	-0.2777
016	Inflammation_II	GAD2	1.4277	-0.4952	-0.0086	1.9143
016	Inflammation_II	GAPDH	-0.2086	0.7944	-0.1745	-1.1775
016	Inflammation_II	GC	-0.081	0.1431	0.2133	-0.0108
016	Inflammation_II	GCHFR	-0.8214	0.2049	-0.3807	-1.407
016	Inflammation_II	GHR	-0.0258	-0.1131	-0.0402	0.0471
016	Inflammation_II	GIMAP7	0.1902	0.2357	-0.0662	-0.1117
016	Inflammation_II	GIPR	0.5926	0.0029	-0.0182	0.5715
016	Inflammation_II	GIT1	0.5448	1.6618	0.602	-0.515
016	Inflammation_II	GLA	-0.1186	-0.0984	0.165	0.1448
016	Inflammation_II	GLI2	0.4532	0.6684	-0.0054	-0.2206
016	Inflammation_II	GLRX5	-0.244	0.4053	0.4645	-0.1848
016	Inflammation_II	GMPR2	-1.6251	1.1752	0.3931	-2.4072
016	Inflammation_II	GNPDA2	-0.0712	0.1855	0.2064	-0.0503
016	Inflammation_II	GP5	-0.3638	0.2363	0.1001	-0.5
016	Inflammation_II	GPI	-0.364	0.6095	-1.9586	-2.9321
016	Inflammation_II	GSN	-0.159	0.313	0.2517	-0.2203
016	Inflammation_II	GSR	-0.2841	0.5406	0.3861	-0.4386
016	Inflammation_II	HDAC8	0.2047	-0.4048	0.4122	1.0217
016	Inflammation_II	HEG1	0.2078	0.0483	-0.3683	-0.2088
016	Inflammation_II	HGFAC	0.1748	0.4096	0.0204	-0.2144
016	Inflammation_II	HIF1A	0.2501	0.1783	-0.1354	-0.0636
016	Inflammation_II	HMCN2	-0.0486	-0.2041	-0.4084	-0.2529
016	Inflammation_II	HRG	-0.081	0.3001	0.159	-0.2221
016	Inflammation_II	HS6ST2	-0.1663	-0.2386	-0.067	0.0053
016	Inflammation_II	IDO1	-0.1239	-0.7366	-1.4422	-0.8295
016	Inflammation_II	IGFL4	0.7607	0.303	-0.558	-0.1003
016	Inflammation_II	IGLC2	0.0519	0.1628	0.1485	0.0376
016	Inflammation_II	IL12RB2	-0.3205	1.6436	-0.1021	-2.0662
016	Inflammation_II	IL20RB	-0.3116	-0.317	0.0202	0.0256
016	Inflammation_II	IL21R	-0.6441	0.3203	0.0701	-0.8943
016	Inflammation_II	IL31	0.7728	0.0955	-0.3389	0.3384
016	Inflammation_II	IL31RA	-0.1398	-0.2952	-0.2572	-0.1018
016	Inflammation_II	IL36A	1.3081	0.5	0.0006	0.8087
016	Inflammation_II	IL36G	-0.579	-1.2195	-0.4693	0.1712
016	Inflammation_II	INHBB	-0.1507	0.1379	0.0964	-0.1922
016	Inflammation_II	INSR	0.2714	-0.0343	-0.407	-0.1013
016	Inflammation_II	ITGA2	0.4469	-0.1458	-0.2615	0.3312
016	Inflammation_II	ITGAL	-0.169	-4.541	-0.0543	4.3177
016	Inflammation_II	ITIH1	-0.1469	0.0081	0.2429	0.0879
016	Inflammation_II	ITIH4	0.0323	0.1816	-0.0195	-0.1688
016	Inflammation_II	JAM3	-0.2268	0.6772	0.3263	-0.5777
016	Inflammation_II	KDM3A	-1.0283	0.1518	-0.0742	-1.2543
016	Inflammation_II	KLK7	-0.0097	0.4117	0.336	-0.0854
016	Inflammation_II	KLKB1	-0.0033	0.2399	0.1471	-0.0961
016	Inflammation_II	KLRF1	0.2626	0.2866	0.0163	-0.0077
016	Inflammation_II	LATS1	-1.7245	-1.0091	-0.3617	-1.0771
016	Inflammation_II	LCAT	0.0712	0.1082	-0.1157	-0.1527
016	Inflammation_II	LEG1	0.0073	0.1188	-0.0445	-0.156
016	Inflammation_II	LGALS3BP	-0.0047	0.2709	0.3161	0.0405
016	Inflammation_II	LMOD1	0.0988	0.3499	-0.0306	-0.2817
016	Inflammation_II	LPA	0.0436	0.357	0.3031	-0.0103
016	Inflammation_II	LRG1	-0.371	-0.0214	0.3881	0.0385
016	Inflammation_II	LRIG3	0.3423	0.4062	0.0755	0.0116
016	Inflammation_II	LYVE1	-0.2333	0.0503	0.1253	-0.1583
016	Inflammation_II	LZTFL1	-0.7827	0.4668	0.1869	-1.0626
016	Inflammation_II	MARS1	0.0857	1.243	0.5914	-0.5659
016	Inflammation_II	MBL2	-0.3663	-0.3318	0.0903	0.0558
016	Inflammation_II	MCEMP1	0.098	2.2791	0.5909	-1.5902
016	Inflammation_II	MDH1	-0.6073	0.1812	-1.1841	-1.9726
016	Inflammation_II	MENT	-0.1182	0.0661	0.0434	-0.1409
016	Inflammation_II	MFAP4	-0.2481	-0.0856	0.2111	0.0486
016	Inflammation_II	MKI67	-0.5494	-1.3967	0.3353	1.1826
016	Inflammation_II	MOCS2	-0.0298	0.5941	-0.2726	-0.8965
016	Inflammation_II	MRC1	0.2446	0.1157	-0.1696	-0.0407
016	Inflammation_II	MRPS16	0.359	-0.0905	-0.2548	0.1947
016	Inflammation_II	MST1	0.2512	0.4706	-0.0079	-0.2273
016	Inflammation_II	MTDH	1.0176	0.0623	-0.4122	0.5431
016	Inflammation_II	MXRA8	-0.0489	-0.0303	-0.1969	-0.2155
016	Inflammation_II	MYOM3	-0.0407	0.0065	-0.344	-0.3912
016	Inflammation_II	NAGA	-0.5457	-0.8394	0.5705	0.8642
016	Inflammation_II	NAGPA	0.1335	0.0461	-0.1013	-0.0139
016	Inflammation_II	NDUFA5	0.0074	-0.4001	-1.2322	-0.8247
016	Inflammation_II	NECTIN1	0.5485	-0.1532	-0.5005	0.2012
016	Inflammation_II	NEDD4L	-1.3556	-0.1801	-0.2464	-1.4219
016	Inflammation_II	NEDD9	-0.2518	0.1078	0.7574	0.3978
016	Inflammation_II	NEXN	0.4874	1.9424	0.8164	-0.6386
016	Inflammation_II	NFAT5	-0.3833	1.3791	1.0446	-0.7178
016	Inflammation_II	NHLRC3	0.2055	0.1521	-0.1643	-0.1109
016	Inflammation_II	NME1	0.0683	-0.1659	0.3043	0.5385
016	Inflammation_II	NPHS1	-0.7708	-0.2471	0.618	0.0943
016	Inflammation_II	NPHS2	-0.2697	0.3659	-0.4573	-1.0929
016	Inflammation_II	NRGN	-0.3308	0.787	0.5133	-0.6045
016	Inflammation_II	NUMB	-0.4479	1.0467	0.5427	-0.9519
016	Inflammation_II	NXPH3	0.2567	-0.0572	-0.2231	0.0908
016	Inflammation_II	OLFM4	-0.4437	0.4682	0.2193	-0.6926
016	Inflammation_II	ORM1	0.0581	0.0214	0.0636	0.1003
016	Inflammation_II	PALLD	1.3194	-0.9767	-2.5288	-0.2327
016	Inflammation_II	PAXX	-0.7969	0.4901	0.4341	-0.8529
016	Inflammation_II	PCBD1	-0.2179	0.0167	-0.913	-1.1476
016	Inflammation_II	PDE5A	0.0708	1.1551	0.7143	-0.37
016	Inflammation_II	PDIA3	-0.2263	0.2186	0.4206	-0.0243
016	Inflammation_II	PDZK1	-0.3729	0.6499	0.4064	-0.6164
016	Inflammation_II	PENK	-0.4733	0.0606	-0.108	-0.6419
016	Inflammation_II	PEPD	-0.1284	0.3433	0.3606	-0.1111
016	Inflammation_II	PER3	0.3827	0.7075	-0.1707	-0.4955
016	Inflammation_II	PF4	-1.3131	0.5745	1.0503	-0.8373
016	Inflammation_II	PGA4	-0.0165	0.5112	0.3488	-0.1789
016	Inflammation_II	PGLYRP2	-0.0412	0.1199	0.238	0.0769
016	Inflammation_II	PGR	0.0563	-0.4158	-0.4143	0.0578
016	Inflammation_II	PHYKPL	-0.2188	0.5932	0.3244	-0.4876
016	Inflammation_II	PI16	0.1966	0.2765	0.0613	-0.0186
016	Inflammation_II	PIKFYVE	0.178	1.0054	0.5324	-0.295
016	Inflammation_II	PINLYP	-0.1923	0.3807	0.5751	0.0021
016	Inflammation_II	PLCB1	-0.3096	-0.9514	-0.0167	0.6251
016	Inflammation_II	PLG	-0.0474	0.208	0.0789	-0.1765
016	Inflammation_II	PNLIP	-0.3719	0.4815	0.402	-0.4514
016	Inflammation_II	POF1B	-0.5025	0.4404	-0.1687	-1.1116
016	Inflammation_II	POLR2A	-0.461	0.6062	0.208	-0.8592
016	Inflammation_II	PON1	-0.2407	0.2652	0.2133	-0.2926
016	Inflammation_II	PPBP	-1.0307	0.2365	0.9339	-0.3333
016	Inflammation_II	PPL	-0.1338	-0.3096	-0.0553	0.1205
016	Inflammation_II	PPM1B	0.2899	-0.4625	-0.8541	-0.1017
016	Inflammation_II	PRDX2	-1.7585	0.5465	0.4253	-1.8797
016	Inflammation_II	PRKG1	0.6619	1.6281	0.4325	-0.5337
016	Inflammation_II	PROS1	-0.174	0.2178	0.1757	-0.2161
016	Inflammation_II	PRR4	1.0191	0.4918	-0.9235	-0.3962
016	Inflammation_II	PRR5	0.5301	0.9225	0.1195	-0.2729
016	Inflammation_II	PRSS22	0.1123	0.2202	-0.1006	-0.2085
016	Inflammation_II	PSMG4	-2.2034	-0.1222	-0.5861	-2.6673
016	Inflammation_II	PSTPIP2	0.2184	0.7019	0.2199	-0.2636
016	Inflammation_II	PTGES2	0.1742	2.5034	-2.6511	-4.9803
016	Inflammation_II	PTP4A3	-0.7405	0.2326	-0.2884	-1.2615
016	Inflammation_II	PTPN9	-1.1061	0.4554	0.7451	-0.8164
016	Inflammation_II	PTRHD1	-1.6899	0.6792	-0.048	-2.4171
016	Inflammation_II	PZP	-0.1155	0.0744	0.1138	-0.0761
016	Inflammation_II	QSOX1	-0.1371	-0.1358	0.1266	0.1253
016	Inflammation_II	RABEP1	-0.6688	1.2615	0.3546	-1.5757
016	Inflammation_II	RALB	0.3742	0.488	-0.201	-0.3148
016	Inflammation_II	RAP1A	-0.5613	-0.6341	-0.4299	-0.3571
016	Inflammation_II	RBPMS	0.863	0.8587	0.403	0.4073
016	Inflammation_II	RELB	0.0527	0.19	0.0414	-0.0959
016	Inflammation_II	REPS1	-0.4555	-0.4064	0.4552	0.4061
016	Inflammation_II	RICTOR	0.6273	0.2622	-0.3937	-0.0286
016	Inflammation_II	RIDA	-0.7908	0.2298	-0.4492	-1.4698
016	Inflammation_II	RLN2	-0.0085	-0.3549	-0.7534	-0.407
016	Inflammation_II	RNASE1	0.0307	0.6631	0.5556	-0.0768
016	Inflammation_II	RNASE4	0.2367	0.445	-0.0317	-0.24
016	Inflammation_II	RNASE6	-0.3772	0.5023	0.4611	-0.4184
016	Inflammation_II	RNF168	-0.0066	-1.2251	-0.4494	0.7691
016	Inflammation_II	RNF31	0.1004	-0.5097	-0.4088	0.2013
016	Inflammation_II	RPA2	1.8906	-0.4548	-0.6292	1.7162
016	Inflammation_II	S100A13	-0.2108	-0.0179	-0.1972	-0.3901
016	Inflammation_II	SAA4	-0.0855	0.2138	0.1991	-0.1002
016	Inflammation_II	SCGB3A1	-0.005	-0.0685	-0.2425	-0.179
016	Inflammation_II	SCRIB	0.5876	1.056	-0.3449	-0.8133
016	Inflammation_II	SDK2	0.5104	-0.0551	-0.0069	0.5586
016	Inflammation_II	SELENOP	-0.4897	0.0799	0.5561	-0.0135
016	Inflammation_II	SELL	-0.0032	0.1482	0.1073	-0.0441
016	Inflammation_II	SEMA3G	0.2003	0.1186	0.131	0.2127
016	Inflammation_II	SEMA6C	-0.0833	0.6952	-0.0614	-0.8399
016	Inflammation_II	SERPINA1	-0.1053	-0.0909	0.1269	0.1125
016	Inflammation_II	SERPINA3	-0.021	0.0245	0.1932	0.1477
016	Inflammation_II	SERPINA4	-0.0354	0.2302	0.2921	0.0265
016	Inflammation_II	SERPINA5	0.0188	0.2972	0.1441	-0.1343
016	Inflammation_II	SERPINA6	0.0988	0.2051	-0.0316	-0.1379
016	Inflammation_II	SERPINA7	-0.0987	-0.1716	0.2379	0.3108
016	Inflammation_II	SERPINC1	0.0532	0.1033	0.0718	0.0217
016	Inflammation_II	SERPIND1	-0.0175	0.2786	0.1571	-0.139
016	Inflammation_II	SERPINF1	-0.0939	0.1007	0.2031	0.0085
016	Inflammation_II	SERPINF2	0.0491	-0.0874	-0.0685	0.068
016	Inflammation_II	SERPING1	0.0104	0.2406	0.1075	-0.1227
016	Inflammation_II	SERPINI1	-0.1771	0.1754	-0.2278	-0.5803
016	Inflammation_II	SFRP4	-0.2217	-0.0647	0.1011	-0.0559
016	Inflammation_II	SHBG	0.0425	0.211	0.1938	0.0253
016	Inflammation_II	SHH	0.3012	0.9915	0.7591	0.0688
016	Inflammation_II	SIRT1	0.264	0.4454	0.3303	0.1489
016	Inflammation_II	SLC9A3R1	0.0948	0.3093	-0.3034	-0.5179
016	Inflammation_II	SLITRK1	-0.7467	0.1582	0.1121	-0.7928
016	Inflammation_II	SMPD3	-0.3821	-0.9153	-0.2477	0.2855
016	Inflammation_II	SNCA	-4.9674	-0.1252	-0.8815	-5.7237
016	Inflammation_II	SNX15	-1.4879	-0.0691	0.4828	-0.936
016	Inflammation_II	SOD3	0.1357	0.4167	0.0896	-0.1914
016	Inflammation_II	SPART	0.0207	1.122	0.1944	-0.9069
016	Inflammation_II	SPINK2	0.156	0.0653	-0.1761	-0.0854
016	Inflammation_II	SPRED2	0.4127	-1.14	-0.8797	0.673
016	Inflammation_II	SSBP1	-0.6321	-0.2877	-0.6715	-1.0159
016	Inflammation_II	ST13	-2.5563	0.6483	0.2811	-2.9235
016	Inflammation_II	ST8SIA1	-0.1326	0.3768	-0.0188	-0.5282
016	Inflammation_II	STAT2	0.0149	0.6052	0.2374	-0.3529
016	Inflammation_II	STX5	0.2491	-0.4	0.0553	0.7044
016	Inflammation_II	STX7	-0.1351	0.2981	0.1936	-0.2396
016	Inflammation_II	SUMF1	0.3118	0.2769	-0.0829	-0.048
016	Inflammation_II	SUSD5	-0.0252	0.0645	-0.0014	-0.0911
016	Inflammation_II	SYAP1	0.1066	0.1807	-0.2658	-0.3399
016	Inflammation_II	TBCA	-2.5552	1.3115	0.6245	-3.2422
016	Inflammation_II	TCN1	0.0205	0.0069	-0.1272	-0.1136
016	Inflammation_II	TERF1	-0.0508	-0.5074	-0.4684	-0.0118
016	Inflammation_II	TF	0.0798	0.2316	0.2321	0.0803
016	Inflammation_II	TGFBR1	-0.5865	-0.2878	0.2153	-0.0834
016	Inflammation_II	TGOLN2	0	0.3502	0.056	-0.2942
016	Inflammation_II	THSD1	0.783	-0.2946	-0.7599	0.3177
016	Inflammation_II	TLR1	-0.5743	0.2457	0.2316	-0.5884
016	Inflammation_II	TLR4	0.0671	-1.0943	-0.7913	0.3701
016	Inflammation_II	TNFAIP8L2	-0.24	0.6411	0.5771	-0.304
016	Inflammation_II	TNFRSF17	0.1766	0.2242	-0.1338	-0.1814
016	Inflammation_II	TNFSF9	-0.4805	-0.91	-0.1476	0.2819
016	Inflammation_II	TOP2B	-0.9194	0.7263	0.9263	-0.7194
016	Inflammation_II	TP53BP1	-0.2012	-0.3685	-0.2399	-0.0726
016	Inflammation_II	TP53I3	-1.1886	0.2258	-0.0393	-1.4537
016	Inflammation_II	TPD52L2	-0.2538	1.4064	0.8063	-0.8539
016	Inflammation_II	TPSG1	1.1051	-0.1744	0.1562	1.4357
016	Inflammation_II	TRAF3	-0.4108	-0.4236	-0.0323	-0.0195
016	Inflammation_II	TREML1	-0.532	0.5013	0.1987	-0.8346
016	Inflammation_II	TSC1	-0.13	0.2408	0.5086	0.1378
016	Inflammation_II	TSPYL1	-0.6026	0.7542	0.1661	-1.1907
016	Inflammation_II	TTR	0.0476	0.2653	0.1309	-0.0868
016	Inflammation_II	TXN	0.5811	0.5404	-1.46	-1.4193
016	Inflammation_II	TYRP1	-0.4234	-0.1387	0.7476	0.4629
016	Inflammation_II	UBE2Z	-0.4097	-0.1177	0.3558	0.0638
016	Inflammation_II	UBXN1	-1.2837	1.0772	0.4924	-1.8685
016	Inflammation_II	UNC5D	-0.0464	0.5853	-0.3192	-0.9509
016	Inflammation_II	UROD	-2.1448	1.1225	0.4376	-2.8297
016	Inflammation_II	VAMP8	0.6135	1.289	0.5248	-0.1507
016	Inflammation_II	VASP	0.1338	0.804	0.5506	-0.1196
016	Inflammation_II	VEGFB	0.0984	0.9896	-0.467	-1.3582
016	Inflammation_II	VNN1	0.0844	0.2756	0.0137	-0.1775
016	Inflammation_II	VTI1A	0.0651	0.922	0.5078	-0.3491
016	Inflammation_II	WASL	0.1288	0.6583	-0.0774	-0.6069
016	Inflammation_II	XIAP	0.016	-0.0617	-0.379	-0.3013
016	Inflammation_II	YWHAQ	-0.9176	0.8231	0.5343	-1.2064
016	Inflammation_II	YY1	1.4647	0.5074	-1.1698	-0.2125
016	Inflammation_II	ZBP1	0.3381	0.0602	-0.4197	-0.1418
016	Inflammation_II	ZNF174	0.1348	0.6003	-0.3342	-0.7997
016	Neurology	ABHD14B	-0.9475	-0.2932	-0.5594	-1.2137
016	Neurology	ACVRL1	0.147	-0.2941	-0.5666	-0.1255
016	Neurology	ADAM22	-0.2891	-0.3125	-0.1938	-0.1704
016	Neurology	ADAM8	-0.1974	0.0983	0.179	-0.1167
016	Neurology	ADGRB3	-0.3016	-0.0556	-0.0187	-0.2647
016	Neurology	AFP	-0.0334	0.0717	-0.3955	-0.5006
016	Neurology	AGR2	-0.4084	-1.9122	-1.8175	-0.3137
016	Neurology	AHSP	-4.4358	-0.8115	-0.9617	-4.586
016	Neurology	AKT1S1	-2.2528	-0.0604	0.4755	-1.7169
016	Neurology	ALDH1A1	-1.478	0.1422	-0.6141	-2.2343
016	Neurology	AMFR	-0.0684	-0.3881	0.7447	1.0644
016	Neurology	ANXA10	-1.7812	-0.4461	0.1345	-1.2006
016	Neurology	ANXA3	-0.2306	0.8891	0.5332	-0.5865
016	Neurology	ANXA5	-0.6438	-0.5776	-0.1944	-0.2606
016	Neurology	APOH	-0.2107	0.3022	-0.1515	-0.6644
016	Neurology	APP	-0.5057	0.0941	0.0761	-0.5237
016	Neurology	APRT	-1.6852	1.633	0.4064	-2.9118
016	Neurology	ARID4B	0.3404	0.2905	0.4475	0.4974
016	Neurology	ARSA	-0.2337	0.097	-0.2912	-0.6219
016	Neurology	ASAH2	-0.0459	0.0032	-0.3424	-0.3915
016	Neurology	ASGR1	0.0024	0.2692	0.0204	-0.2464
016	Neurology	ATF2	-0.9483	0.0165	0.7066	-0.2582
016	Neurology	ATP5PO	-0.1585	0.0201	0.3669	0.1883
016	Neurology	ATP6V1F	-0.3922	-0.2048	-0.1711	-0.3585
016	Neurology	ATXN10	1.1962	-0.7932	-1.0507	0.9387
016	Neurology	B4GAT1	-0.0792	0.303	0.1648	-0.2174
016	Neurology	BAG3	0.1	-0.5044	-1.1991	-0.5947
016	Neurology	BAX	-1.3986	-0.7232	-0.9771	-1.6525
016	Neurology	BCAM	-0.2093	0.2771	0.0291	-0.4573
016	Neurology	BCAN	-0.8558	-0.8311	-0.4629	-0.4876
016	Neurology	BIN2	0.1888	1.0288	-0.1211	-0.9611
016	Neurology	BLVRB	-2.3196	-0.4239	-0.4044	-2.3001
016	Neurology	BMP4	0.1342	0.0006	-0.2117	-0.0781
016	Neurology	BRK1	-0.2133	0.1683	0.7305	0.3489
016	Neurology	BST1	-0.3706	0.1114	0.0413	-0.4407
016	Neurology	BST2	-0.0103	0.098	0.1751	0.0668
016	Neurology	C19orf12	-0.6545	-0.3925	-2.4608	-2.7228
016	Neurology	C2CD2L	0.2483	-0.4793	-0.1031	0.6245
016	Neurology	CA2	-4.64	0.1622	-0.2105	-5.0127
016	Neurology	CA6	-0.087	0.0004	0.6001	0.5127
016	Neurology	CALB2	-0.3474	0.4738	0.9986	0.1774
016	Neurology	CALCA	0.8431	0.5603	-0.434	-0.1512
016	Neurology	CARHSP1	-3.5103	-0.1865	-0.3886	-3.7124
016	Neurology	CASP1	-0.7213	-0.0543	0.122	-0.545
016	Neurology	CASP10	1.0742	1.1947	-0.239	-0.3595
016	Neurology	CC2D1A	-0.7742	0.7753	-0.108	-1.6575
016	Neurology	CCL19	0.1679	0.1103	-0.2969	-0.2393
016	Neurology	CCL2	-0.6112	0.2194	-0.0272	-0.8578
016	Neurology	CCN5	-0.0038	0.3682	-0.1597	-0.5317
016	Neurology	CCS	-1.796	0.8294	0.2044	-2.421
016	Neurology	CD109	0.0817	0.1272	-0.107	-0.1525
016	Neurology	CD164	-0.2394	0.1114	0.0616	-0.2892
016	Neurology	CD177	-0.2257	0.2797	-0.0396	-0.545
016	Neurology	CD274	0.1174	-0.1116	-0.4136	-0.1846
016	Neurology	CD300C	-0.4442	0.094	0.0373	-0.5009
016	Neurology	CD300LG	-0.3231	0.0903	0.1259	-0.2875
016	Neurology	CD34	-0.6494	0.2766	0.2019	-0.7241
016	Neurology	CD63	-0.3871	0.1256	0.0312	-0.4815
016	Neurology	CD74	-0.3012	0.2496	-0.1096	-0.6604
016	Neurology	CD8A	0.1812	0.195	-0.2709	-0.2847
016	Neurology	CD99	-0.0259	0.1899	-0.0154	-0.2312
016	Neurology	CD99L2	0.0937	0.2248	-0.2132	-0.3443
016	Neurology	CDCP1	-0.1027	-0.1282	-0.3322	-0.3067
016	Neurology	CDH15	-0.6976	-0.2323	0.0665	-0.3988
016	Neurology	CDH3	-0.2927	0.1715	0.2903	-0.1739
016	Neurology	CDHR1	-0.2941	-0.7163	-0.0382	0.384
016	Neurology	CERT	-0.4849	-0.5688	1.2741	1.358
016	Neurology	CETN2	-0.3737	0.7251	0.6472	-0.4516
016	Neurology	CGA	-0.2463	0.1941	0.1196	-0.3208
016	Neurology	CHGB	-0.822	-0.4011	-0.2285	-0.6494
016	Neurology	CHMP1A	-0.5072	0.5741	-0.0436	-1.1249
016	Neurology	CLEC10A	-0.32	0.0075	-0.1125	-0.44
016	Neurology	CLEC11A	-0.0024	0.2406	-0.3356	-0.5786
016	Neurology	CLEC14A	0.1524	0.2797	-0.0246	-0.1519
016	Neurology	CLEC1B	0.137	1.2906	0.4963	-0.6573
016	Neurology	CLPP	-0.3849	0.687	0.4142	-0.6577
016	Neurology	CLPS	-0.3451	0.2687	0.4762	-0.1376
016	Neurology	CLSPN	-0.0285	-0.6386	-0.496	0.1141
016	Neurology	CLSTN1	-0.1509	0.6361	0.0499	-0.7371
016	Neurology	CNTN3	0.0349	0.0439	-0.277	-0.286
016	Neurology	CNTN4	-0.0295	0.1235	-0.1833	-0.3363
016	Neurology	CNTN5	-0.0766	0.0954	-0.0583	-0.2303
016	Neurology	COPE	-0.1935	-0.1809	-0.5482	-0.5608
016	Neurology	CPA2	-0.4859	0.0321	0.1948	-0.3232
016	Neurology	CPM	-0.2242	-0.0512	0.1109	-0.0621
016	Neurology	CPPED1	-1.4888	0.5316	0.2393	-1.7811
016	Neurology	CRADD	-1.6673	1.0221	0.1604	-2.529
016	Neurology	CRIP2	-0.778	-0.3557	-0.47	-0.8923
016	Neurology	CRTAM	-0.0262	-0.263	-0.3383	-0.1015
016	Neurology	CSF2RA	0.0455	-0.16	-0.4561	-0.2506
016	Neurology	CST5	-0.1926	-0.3752	-0.4552	-0.2726
016	Neurology	CTRB1	-0.2204	0.1107	0.0697	-0.2614
016	Neurology	CTSS	0.0421	0.3513	0.1486	-0.1606
016	Neurology	CX3CL1	-0.0582	0.0257	-0.2721	-0.356
016	Neurology	CXCL11	-0.1569	0.0895	-0.1259	-0.3723
016	Neurology	CXCL13	0.5242	0.5845	0.2067	0.1464
016	Neurology	CXCL8	-0.7828	1.054	1.023	-0.8138
016	Neurology	DARS1	-0.8925	1.0919	0.7929	-1.1915
