SampleID;Index;OlinkID;UniProt;Assay;MissingFreq;Panel;Panel_Lot_Nr;PlateID;QC_Warning;LOD;NPX;Normalization;Assay_Warning
SSNA-008-PR1;13;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.0636;Plate control;PASS
SSNA-018-PT1;14;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.4986;Plate control;PASS
SSNA-011-PT2;15;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.3572;Plate control;PASS
SSNA-007-PT1;16;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.3662;Plate control;PASS
SSNA-016-PR2;17;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.7467;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-2;24;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.2905;Plate control;PASS
SSNA-011-PR1;25;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.1666;Plate control;PASS
SSNA-001B-PR2;26;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.8530;Plate control;PASS
SSNA-015-PT2;27;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.8446;Plate control;PASS
SSNA-009-PT1;28;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.2897;Plate control;PASS
SSNA-019-PR2;29;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;0.0410;Plate control;PASS
SSNA-015-PR1;37;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.0822;Plate control;PASS
SSNA-008-PR2;38;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.5645;Plate control;PASS
SSNA-018-PT2;39;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;WARN;-2.5269;-0.9574;Plate control;PASS
SSNA-014-PT1;40;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.4601;Plate control;PASS
SSNA-007-PT2;41;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.5074;Plate control;PASS
SSNA-018-PR1;49;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.6041;Plate control;PASS
SSNA-011-PR2;50;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.2258;Plate control;PASS
SSNA-007-PR1;51;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.2357;Plate control;PASS
SSNA-016-PT1;52;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.4444;Plate control;PASS
SSNA-009-PT2;53;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.7995;Plate control;PASS
SSNA-001B-PT1;61;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.0956;Plate control;PASS
SSNA-015-PR2;62;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.9793;Plate control;PASS
SSNA-009-PR1;63;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.7388;Plate control;PASS
SSNA-019-PT1;64;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;0.3595;Plate control;PASS
SSNA-014-PT2;65;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.8084;Plate control;PASS
SSNA-008-PT1;73;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.7777;Plate control;PASS
SSNA-018-PR2;74;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;WARN;-2.5269;0.3874;Plate control;PASS
SSNA-014-PR1;75;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.1259;Plate control;PASS
SSNA-007-PR2;76;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.2960;Plate control;PASS
SSNA-016-PT2;77;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.6182;Plate control;PASS
SSNA-011-PT1;85;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.9806;Plate control;PASS
SSNA-001B-PT2;86;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.3204;Plate control;PASS
SSNA-016-PR1;87;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-1.1432;Plate control;PASS
SSNA-009-PR2;88;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;-0.6005;Plate control;PASS
SSNA-019-PT2;89;OID20081;O43854;EDIL3;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-2.5269;0.0769;Plate control;PASS
SSNA-001B-PR1;1;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0274;Plate control;PASS
SSNA-015-PT1;2;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.4137;Plate control;PASS
SSNA-008-PT2;3;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.3658;Plate control;PASS
SSNA-019-PR1;4;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.2252;Plate control;PASS
SSNA-014-PR2;5;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.2609;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-1;12;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.2820;Plate control;PASS
SSNA-008-PR1;13;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.3772;Plate control;PASS
SSNA-018-PT1;14;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.2449;Plate control;PASS
SSNA-011-PT2;15;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.1859;Plate control;PASS
SSNA-007-PT1;16;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.3087;Plate control;PASS
SSNA-016-PR2;17;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.2793;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-2;24;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.2408;Plate control;PASS
SSNA-011-PR1;25;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.1978;Plate control;PASS
SSNA-001B-PR2;26;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.1349;Plate control;PASS
SSNA-015-PT2;27;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.2976;Plate control;PASS
SSNA-009-PT1;28;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.3429;Plate control;PASS
SSNA-019-PR2;29;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.5384;Plate control;PASS
SSNA-015-PR1;37;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.7343;Plate control;PASS
SSNA-008-PR2;38;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.4919;Plate control;PASS
SSNA-018-PT2;39;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;WARN;-1.2142;-0.2727;Plate control;PASS
SSNA-014-PT1;40;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0634;Plate control;PASS
SSNA-007-PT2;41;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.3571;Plate control;PASS
SSNA-018-PR1;49;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0771;Plate control;PASS
SSNA-011-PR2;50;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0362;Plate control;PASS
SSNA-007-PR1;51;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.4631;Plate control;PASS
SSNA-016-PT1;52;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.1367;Plate control;PASS
SSNA-009-PT2;53;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0258;Plate control;PASS
SSNA-001B-PT1;61;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0565;Plate control;PASS
SSNA-015-PR2;62;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.3843;Plate control;PASS
SSNA-009-PR1;63;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.1023;Plate control;PASS
SSNA-019-PT1;64;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0992;Plate control;PASS
SSNA-014-PT2;65;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0884;Plate control;PASS
SSNA-008-PT1;73;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.0058;Plate control;PASS
SSNA-018-PR2;74;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;WARN;-1.2142;0.3910;Plate control;PASS
SSNA-014-PR1;75;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.6064;Plate control;PASS
SSNA-007-PR2;76;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.2585;Plate control;PASS
SSNA-016-PT2;77;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.2631;Plate control;PASS
SSNA-011-PT1;85;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.1433;Plate control;PASS
SSNA-001B-PT2;86;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.3999;Plate control;PASS
SSNA-016-PR1;87;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.9040;Plate control;PASS
SSNA-009-PR2;88;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;-0.0677;Plate control;PASS
SSNA-019-PT2;89;OID20082;Q13105;ZBTB17;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;-1.2142;0.3973;Plate control;PASS
SSNA-001B-PR1;1;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.6540;Plate control;PASS
SSNA-015-PT1;2;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;1.0256;Plate control;PASS
SSNA-008-PT2;3;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;1.2320;Plate control;PASS
SSNA-019-PR1;4;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.2343;Plate control;PASS
SSNA-014-PR2;5;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.4530;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-1;12;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-1.3389;Plate control;PASS
SSNA-008-PR1;13;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.2366;Plate control;PASS
SSNA-018-PT1;14;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1669;Plate control;PASS
SSNA-011-PT2;15;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.6201;Plate control;PASS
SSNA-007-PT1;16;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.5216;Plate control;PASS
SSNA-016-PR2;17;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1593;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-2;24;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.5434;Plate control;PASS
SSNA-011-PR1;25;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1479;Plate control;PASS
SSNA-001B-PR2;26;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.0800;Plate control;PASS
SSNA-015-PT2;27;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-1.4355;Plate control;PASS
SSNA-009-PT1;28;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.7529;Plate control;PASS
SSNA-019-PR2;29;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.0396;Plate control;PASS
SSNA-015-PR1;37;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.3301;Plate control;PASS
SSNA-008-PR2;38;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.7167;Plate control;PASS
SSNA-018-PT2;39;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;WARN;-0.2920;0.1981;Plate control;PASS
SSNA-014-PT1;40;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.1728;Plate control;PASS
SSNA-007-PT2;41;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.8452;Plate control;PASS
SSNA-018-PR1;49;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1191;Plate control;PASS
SSNA-011-PR2;50;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1071;Plate control;PASS
SSNA-007-PR1;51;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.4281;Plate control;PASS
SSNA-016-PT1;52;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.4475;Plate control;PASS
SSNA-009-PT2;53;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;1.4166;Plate control;PASS
SSNA-001B-PT1;61;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.0586;Plate control;PASS
SSNA-015-PR2;62;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.1848;Plate control;PASS
SSNA-009-PR1;63;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.3907;Plate control;PASS
SSNA-019-PT1;64;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.8172;Plate control;PASS
SSNA-014-PT2;65;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.1708;Plate control;PASS
SSNA-008-PT1;73;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.5697;Plate control;PASS
SSNA-018-PR2;74;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;WARN;-0.2920;-0.2514;Plate control;PASS
SSNA-014-PR1;75;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1913;Plate control;PASS
SSNA-007-PR2;76;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.5175;Plate control;PASS
SSNA-016-PT2;77;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;1.0095;Plate control;PASS
SSNA-011-PT1;85;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.1873;Plate control;PASS
SSNA-001B-PT2;86;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.4639;Plate control;PASS
SSNA-016-PR1;87;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;-0.1725;Plate control;PASS
SSNA-009-PR2;88;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.1190;Plate control;PASS
SSNA-019-PT2;89;OID20083;P21246;PTN;0.1000;Cardiometabolic;B04413;20212016_SS210415;PASS;-0.2920;0.8705;Plate control;PASS
SSNA-001B-PR1;1;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.0311;Plate control;PASS
SSNA-015-PT1;2;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.4806;Plate control;PASS
SSNA-008-PT2;3;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.2149;Plate control;PASS
SSNA-019-PR1;4;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.7784;Plate control;PASS
SSNA-014-PR2;5;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.8658;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-1;12;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-1.2714;Plate control;PASS
SSNA-008-PR1;13;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.0593;Plate control;PASS
SSNA-018-PT1;14;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-1.2774;Plate control;PASS
SSNA-011-PT2;15;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.2521;Plate control;PASS
SSNA-007-PT1;16;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.0429;Plate control;PASS
SSNA-016-PR2;17;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-1.1590;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-2;24;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-1.7165;Plate control;PASS
SSNA-011-PR1;25;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.0187;Plate control;PASS
SSNA-001B-PR2;26;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.0759;Plate control;PASS
SSNA-015-PT2;27;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.5273;Plate control;PASS
SSNA-009-PT1;28;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.1701;Plate control;PASS
SSNA-019-PR2;29;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.8183;Plate control;PASS
SSNA-015-PR1;37;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.2805;Plate control;PASS
SSNA-008-PR2;38;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.0026;Plate control;PASS
SSNA-018-PT2;39;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;WARN;0.5497;0.4914;Plate control;PASS
SSNA-014-PT1;40;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-1.0801;Plate control;PASS
SSNA-007-PT2;41;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.1187;Plate control;PASS
SSNA-018-PR1;49;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.1870;Plate control;PASS
SSNA-011-PR2;50;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.4463;Plate control;PASS
SSNA-007-PR1;51;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.9844;Plate control;PASS
SSNA-016-PT1;52;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.0868;Plate control;PASS
SSNA-009-PT2;53;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.4210;Plate control;PASS
SSNA-001B-PT1;61;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.4541;Plate control;PASS
SSNA-015-PR2;62;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.3451;Plate control;PASS
SSNA-009-PR1;63;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.0607;Plate control;PASS
SSNA-019-PT1;64;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.0484;Plate control;PASS
SSNA-014-PT2;65;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.1171;Plate control;PASS
SSNA-008-PT1;73;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.0043;Plate control;PASS
SSNA-018-PR2;74;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;WARN;0.5497;0.7246;Plate control;PASS
SSNA-014-PR1;75;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.8702;Plate control;PASS
SSNA-007-PR2;76;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.9417;Plate control;PASS
SSNA-016-PT2;77;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.3920;Plate control;PASS
SSNA-011-PT1;85;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.2372;Plate control;PASS
SSNA-001B-PT2;86;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.1364;Plate control;PASS
SSNA-016-PR1;87;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.6524;Plate control;PASS
SSNA-009-PR2;88;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;0.2463;Plate control;PASS
SSNA-019-PT2;89;OID20084;O95684;CEP43;0.9500;Cardiometabolic;B04413;20212016_SS210415;PASS;0.5497;-0.3040;Plate control;PASS
SSNA-001B-PR1;1;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;2.9536;Plate control;PASS
SSNA-015-PT1;2;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;1.7088;Plate control;PASS
SSNA-008-PT2;3;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;1.8839;Plate control;PASS
SSNA-019-PR1;4;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;2.0078;Plate control;PASS
SSNA-014-PR2;5;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;1.2628;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-1;12;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;-0.3833;Plate control;PASS
SSNA-008-PR1;13;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;0.8913;Plate control;PASS
SSNA-018-PT1;14;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;3.5571;Plate control;PASS
SSNA-011-PT2;15;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;4.7218;Plate control;PASS
SSNA-007-PT1;16;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;3.6815;Plate control;PASS
SSNA-016-PR2;17;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;1.1198;Plate control;PASS
CONTROL_SAMPLE_US_CS_AS_2-2;24;OID20085;Q12912;IRAG2;0.0000;Cardiometabolic;B04413;20212016_SS210415;PASS;0.1330;-0.4342;Plate control;PASS
